Date,S&P500,EUROSTOXX,EUR_BOND,EURUSD,GOLD
2022-07-04,1.0433948040008545,1798.9000244140625,3825.330078125,3452.419921875,2.8889999389648438
2022-07-05,1.0433186292648315,1761.800048828125,3831.389892578125,3359.830078125,2.809000015258789
2022-07-06,1.0257673263549805,1734.9000244140625,3845.080078125,3421.840087890625,2.9130001068115234
2022-07-07,1.0186411142349243,1737.9000244140625,3902.6201171875,3488.5,3.007999897003174
2022-07-08,1.0169836282730103,1740.5999755859375,3899.3798828125,3506.550048828125,3.1010000705718994
2022-07-11,1.0166114568710327,1730.0,3854.429931640625,3471.68994140625,2.990999937057495
2022-07-12,1.004752516746521,1723.300048828125,3818.800048828125,3487.050048828125,2.9579999446868896
2022-07-13,1.0033109188079834,1734.199951171875,3801.780029296875,3453.969970703125,2.9040000438690186
2022-07-14,1.0032706260681152,1704.5,3790.3798828125,3396.610107421875,2.9600000381469727
2022-07-15,1.0025665760040283,1702.4000244140625,3863.159912109375,3477.199951171875,2.930000066757202
2022-07-18,1.009631872177124,1709.199951171875,3830.85009765625,3511.860107421875,2.9600000381469727
2022-07-19,1.0145177841186523,1710.0,3936.68994140625,3587.43994140625,3.0190000534057617
2022-07-20,1.0231330394744873,1699.5,3959.89990234375,3585.239990234375,3.0360000133514404
2022-07-21,1.0182781219482422,1712.699951171875,3998.949951171875,3596.510009765625,2.9100000858306885
2022-07-22,1.0221081972122192,1727.0999755859375,3961.6298828125,3596.489990234375,2.7829999923706055
2022-07-25,1.0200231075286865,1719.0,3966.840087890625,3604.159912109375,2.819999933242798
2022-07-26,1.022494912147522,1717.699951171875,3921.050048828125,3575.360107421875,2.7869999408721924
2022-07-27,1.0129557847976685,1719.0999755859375,4023.610107421875,3607.780029296875,2.7339999675750732
2022-07-28,1.0209290981292725,1750.300048828125,4072.429931640625,3652.199951171875,2.680999994277954
2022-07-29,1.0192328691482544,1762.9000244140625,4130.2900390625,3708.10009765625,2.6419999599456787
2022-08-01,1.0208247900009155,1769.0,4118.6298828125,3708.10009765625,2.6059999465942383
2022-08-02,1.0261356830596924,1771.0999755859375,4091.18994140625,3684.6298828125,2.740999937057495
2022-08-03,1.015568733215332,1758.0,4155.169921875,3732.5400390625,2.747999906539917
2022-08-04,1.015764594078064,1788.5,4151.93994140625,3754.60009765625,2.6760001182556152
2022-08-05,1.024779200553894,1772.9000244140625,4145.18994140625,3725.389892578125,2.8399999141693115
2022-08-08,1.0170871019363403,1786.800048828125,4140.06005859375,3757.219970703125,2.765000104904175
2022-08-09,1.0197629928588867,1794.0,4122.47021484375,3715.3701171875,2.796999931335449
2022-08-10,1.0208144187927246,1795.5999755859375,4210.240234375,3749.35009765625,2.7860000133514404
2022-08-11,1.0300782918930054,1789.699951171875,4207.27001953125,3757.050048828125,2.888000011444092
2022-08-12,1.0316723585128784,1798.5999755859375,4280.14990234375,3776.81005859375,2.8489999771118164
2022-08-15,1.0256409645080566,1781.4000244140625,4297.14013671875,3789.6201171875,2.7909998893737793
2022-08-16,1.0161981582641602,1773.199951171875,4305.2001953125,3805.219970703125,2.8239998817443848
